CUSTOMER,OVERALLSATISFACTION,FOODQUALITY,SPEEDSATISFACTION,ORDERACCURACY
3006,5.000,5.000,5.000,True
3007,3.000,3.000,3.000,True
3008,2.000,2.000,2.000,True
3009,2.000,2.000,2.000,False
3010,4.000,4.000,4.000,True
3011,4.000,4.000,4.000,True
3012,3.000,3.000,3.000,True
3013,5.000,5.000,5.000,True
3014,3.000,3.000,3.000,False
3015,1.000,1.000,1.000,True
3016,5.000,5.000,5.000,True
3017,5.000,5.000,5.000,True
3018,2.000,2.000,2.000,True
3019,1.000,1.000,1.000,True
3020,5.000,5.000,5.000,True
3021,2.000,2.000,2.000,False
3022,3.000,3.000,3.000,True
3023,5.000,5.000,5.000,True
3024,3.000,3.000,3.000,True
3025,4.000,4.000,4.000,True
3026,5.000,5.000,5.000,True
3027,2.000,2.000,2.000,True
3028,5.000,5.000,5.000,True
3029,1.000,1.000,1.000,True
3030,3.000,3.000,3.000,False
3031,5.000,5.000,5.000,True
3032,3.000,3.000,3.000,False
3033,5.000,5.000,5.000,True
3034,2.000,2.000,2.000,True
3035,4.000,4.000,4.000,False
3036,3.000,3.000,3.000,True
3037,1.000,1.000,1.000,True
3038,5.000,5.000,5.000,True
3039,2.000,2.000,2.000,True
3040,4.000,4.000,4.000,False
3041,5.000,5.000,5.000,True
3042,2.000,2.000,2.000,True
3043,5.000,5.000,5.000,True
3044,3.000,3.000,3.000,False
3045,1.000,1.000,1.000,True
3046,5.000,5.000,5.000,True
3047,3.000,3.000,3.000,True
3048,2.000,2.000,2.000,True
3049,2.000,2.000,2.000,False
3050,4.000,4.000,4.000,True
3051,4.000,4.000,4.000,True
3052,3.000,3.000,3.000,True
3053,5.000,5.000,5.000,True
3054,3.000,3.000,3.000,False
3055,1.000,1.000,1.000,True
3056,5.000,5.000,5.000,True
3057,5.000,5.000,5.000,True
3058,2.000,2.000,2.000,True
3059,1.000,1.000,1.000,True
3060,5.000,5.000,5.000,True
3061,2.000,2.000,2.000,False
3062,3.000,3.000,3.000,True
3063,3.000,5.000,5.000,True
3064,3.000,3.000,3.000,True
3065,3.000,4.000,4.000,True
3066,3.000,5.000,5.000,True
3067,3.000,2.000,2.000,True
3068,3.000,5.000,5.000,True
3069,3.000,1.000,1.000,True
3070,3.000,3.000,3.000,False
3071,3.000,5.000,5.000,True
3072,3.000,3.000,3.000,False
3073,3.000,5.000,5.000,True
3074,3.000,2.000,2.000,True
3075,3.000,4.000,4.000,False
3076,3.000,3.000,3.000,True
3077,3.000,1.000,1.000,True
3078,3.000,5.000,5.000,True
3079,3.000,2.000,2.000,True
3080,3.000,4.000,4.000,False
3081,3.000,5.000,5.000,True
3082,3.000,2.000,2.000,True
3083,3.000,5.000,5.000,True
3084,3.000,3.000,3.000,False
3085,3.000,1.000,1.000,True
3086,5.000,5.000,5.000,True
3087,3.000,3.000,3.000,True
3088,4.000,2.000,2.000,True
3089,5.000,2.000,2.000,False
3090,2.000,4.000,4.000,True
3091,5.000,4.000,4.000,True
3092,1.000,3.000,3.000,True
3093,3.000,5.000,5.000,True
3094,5.000,3.000,3.000,False
3095,3.000,1.000,1.000,True
3096,5.000,5.000,5.000,True
3097,2.000,5.000,5.000,True
3098,4.000,2.000,2.000,True
3099,3.000,1.000,1.000,True
3100,1.000,5.000,5.000,True
3101,5.000,2.000,2.000,False
3102,2.000,3.000,3.000,True
3103,4.000,3.000,3.000,True
3104,5.000,5.000,5.000,True
3105,2.000,3.000,3.000,False
3106,5.000,4.000,4.000,True
3107,3.000,5.000,5.000,True
3108,1.000,2.000,2.000,True
3109,5.000,5.000,5.000,True
3110,3.000,1.000,1.000,True
3111,2.000,3.000,3.000,True
3112,2.000,5.000,5.000,True
3113,4.000,3.000,3.000,True
3114,4.000,5.000,5.000,True
3115,3.000,2.000,2.000,True
3116,5.000,4.000,4.000,True
3117,3.000,3.000,3.000,True
3118,1.000,1.000,1.000,True
3119,5.000,5.000,5.000,True
3120,5.000,2.000,2.000,True
3121,2.000,4.000,4.000,True
3122,1.000,5.000,5.000,True
3123,5.000,2.000,2.000,True
3124,2.000,5.000,5.000,True
3125,3.000,3.000,3.000,True
3126,5.000,1.000,1.000,True
3127,3.000,5.000,5.000,True
3128,4.000,3.000,3.000,True
3129,5.000,2.000,2.000,True
3130,2.000,2.000,2.000,True
3131,5.000,4.000,4.000,True
3132,1.000,4.000,4.000,True
3133,3.000,3.000,3.000,True
3134,5.000,5.000,5.000,True
3135,3.000,3.000,3.000,True
3136,5.000,1.000,1.000,True
3137,2.000,5.000,5.000,True
3138,4.000,5.000,5.000,True
3139,3.000,2.000,2.000,True
3140,1.000,1.000,1.000,True
3141,5.000,5.000,5.000,True
3142,2.000,2.000,2.000,True
3143,4.000,3.000,3.000,True
3144,5.000,5.000,5.000,False
3145,2.000,3.000,3.000,True
3146,5.000,4.000,4.000,False
3147,3.000,5.000,5.000,True
3148,1.000,2.000,2.000,True
3149,5.000,5.000,5.000,False
3150,3.000,1.000,1.000,True
3151,2.000,3.000,3.000,True
3152,2.000,5.000,5.000,True
3153,4.000,3.000,3.000,True
3154,4.000,5.000,5.000,False
3155,3.000,2.000,2.000,True
3156,5.000,4.000,4.000,True
3157,3.000,3.000,3.000,True
3158,1.000,1.000,1.000,False
3159,5.000,5.000,5.000,True
3160,5.000,2.000,2.000,True
3161,2.000,4.000,4.000,True
3162,1.000,5.000,5.000,True
3163,5.000,2.000,2.000,False
3164,2.000,5.000,5.000,True
3165,3.000,3.000,3.000,True
3166,5.000,1.000,1.000,True
3167,3.000,5.000,5.000,True
3168,4.000,3.000,3.000,False
3169,5.000,2.000,2.000,True
3170,2.000,2.000,2.000,True
3171,5.000,4.000,4.000,True
3172,1.000,4.000,4.000,True
3173,3.000,3.000,3.000,True
3174,5.000,5.000,5.000,True
3175,3.000,3.000,3.000,False
3176,5.000,1.000,1.000,True
3177,2.000,5.000,5.000,True
3178,4.000,5.000,5.000,True
3179,3.000,2.000,2.000,True
3180,1.000,1.000,1.000,True
3181,5.000,5.000,5.000,True
3182,2.000,2.000,2.000,True
3183,4.000,3.000,3.000,True
3184,5.000,5.000,5.000,False
3185,2.000,3.000,3.000,True
3186,5.000,4.000,4.000,False
3187,3.000,5.000,5.000,True
3188,1.000,2.000,2.000,True
3189,5.000,5.000,5.000,False
3190,3.000,1.000,1.000,True
3191,2.000,3.000,3.000,True
3192,2.000,5.000,5.000,True
3193,4.000,3.000,3.000,True
3194,4.000,5.000,5.000,False
3195,3.000,2.000,2.000,True
3196,5.000,4.000,4.000,True
3197,3.000,3.000,3.000,True
3198,1.000,1.000,1.000,False
3199,5.000,5.000,5.000,True
3200,5.000,2.000,2.000,True
3201,2.000,4.000,4.000,True
3202,1.000,5.000,5.000,True
3203,5.000,2.000,2.000,False
3204,2.000,5.000,5.000,True
3205,3.000,3.000,3.000,True
3206,5.000,1.000,1.000,True
3207,3.000,5.000,5.000,True
3208,4.000,3.000,3.000,False
3209,5.000,2.000,2.000,True
3210,2.000,2.000,2.000,True
3211,5.000,4.000,4.000,True
3212,1.000,4.000,4.000,True
3213,3.000,3.000,3.000,True
3214,5.000,5.000,5.000,True
3215,3.000,3.000,3.000,False
3216,5.000,1.000,1.000,True
3217,2.000,5.000,5.000,True
3218,4.000,5.000,5.000,True
3219,3.000,2.000,2.000,True
3220,1.000,1.000,1.000,True
3221,5.000,5.000,5.000,True
3222,2.000,2.000,2.000,True
3223,4.000,3.000,3.000,True
3224,5.000,5.000,5.000,False
3225,2.000,3.000,3.000,True
3226,5.000,4.000,4.000,False
3227,3.000,5.000,5.000,True
3228,1.000,2.000,2.000,True
3229,5.000,5.000,5.000,False
3230,3.000,1.000,1.000,True
3231,2.000,3.000,3.000,True
3232,2.000,5.000,5.000,True
3233,4.000,3.000,3.000,True
3234,4.000,5.000,5.000,False
3235,3.000,2.000,2.000,True
3236,5.000,4.000,4.000,True
3237,3.000,3.000,3.000,True
3238,1.000,1.000,1.000,False
3239,5.000,5.000,5.000,True
3240,5.000,2.000,2.000,True
3241,2.000,4.000,4.000,True
3242,1.000,5.000,5.000,True
3243,5.000,2.000,2.000,False
3244,2.000,5.000,5.000,True
3245,3.000,3.000,3.000,True
3246,3.000,1.000,1.000,True
3247,5.000,5.000,5.000,True
3248,3.000,3.000,3.000,False
3249,4.000,2.000,2.000,True
3250,5.000,2.000,2.000,True
3251,2.000,4.000,4.000,True
3252,5.000,4.000,4.000,True
3253,1.000,3.000,3.000,True
3254,3.000,5.000,5.000,True
3255,5.000,3.000,3.000,False
3256,3.000,1.000,1.000,True
3257,5.000,5.000,5.000,True
3258,2.000,5.000,5.000,True
3259,4.000,2.000,2.000,True
3260,3.000,1.000,1.000,True
3261,1.000,5.000,5.000,True
3262,5.000,2.000,2.000,True
3263,2.000,3.000,3.000,True
3264,4.000,3.000,3.000,False
3265,5.000,3.000,3.000,True
3266,2.000,3.000,3.000,False
3267,5.000,3.000,3.000,True
3268,3.000,3.000,3.000,True
3269,1.000,3.000,3.000,False
3270,5.000,3.000,3.000,True
3271,3.000,3.000,3.000,True
3272,2.000,3.000,3.000,True
3273,2.000,3.000,3.000,True
3274,4.000,3.000,3.000,False
3275,4.000,3.000,3.000,True
3276,3.000,3.000,5.000,True
3277,5.000,3.000,3.000,True
3278,3.000,5.000,4.000,False
3279,1.000,3.000,5.000,True
3280,5.000,4.000,2.000,True
3281,5.000,5.000,5.000,True
3282,2.000,2.000,1.000,True
3283,1.000,5.000,3.000,False
3284,5.000,1.000,5.000,True
3285,2.000,3.000,3.000,True
3286,3.000,5.000,5.000,True
3287,5.000,3.000,2.000,True
3288,3.000,5.000,4.000,False
3289,4.000,2.000,3.000,True
3290,5.000,4.000,1.000,True
3291,2.000,3.000,5.000,True
3292,5.000,1.000,2.000,True
3293,1.000,5.000,4.000,True
3294,3.000,2.000,5.000,True
3295,5.000,4.000,2.000,False
3296,3.000,5.000,5.000,True
3297,5.000,2.000,3.000,True
3298,2.000,5.000,1.000,True
3299,4.000,3.000,5.000,True
3300,3.000,1.000,3.000,True
3301,1.000,5.000,2.000,True
3302,5.000,3.000,2.000,True
3303,2.000,2.000,4.000,True
3304,4.000,2.000,4.000,False
3305,5.000,4.000,3.000,True
3306,2.000,4.000,5.000,False
3307,5.000,3.000,3.000,True
3308,3.000,5.000,1.000,True
3309,1.000,3.000,5.000,False
3310,5.000,1.000,5.000,True
3311,3.000,5.000,2.000,True
3312,2.000,5.000,1.000,True
3313,2.000,2.000,5.000,True
3314,4.000,1.000,2.000,False
3315,4.000,5.000,3.000,True
3316,3.000,2.000,5.000,True
3317,5.000,3.000,3.000,True
3318,3.000,5.000,4.000,False
3319,1.000,3.000,5.000,True
3320,5.000,4.000,2.000,True
3321,5.000,5.000,5.000,True
3322,2.000,2.000,1.000,True
3323,1.000,5.000,3.000,False
3324,5.000,1.000,5.000,True
3325,2.000,3.000,3.000,True
3326,3.000,5.000,5.000,True
3327,5.000,3.000,2.000,True
3328,3.000,5.000,4.000,False
3329,4.000,2.000,3.000,True
3330,5.000,4.000,1.000,True
3331,2.000,3.000,5.000,True
3332,5.000,1.000,2.000,True
3333,1.000,5.000,4.000,True
3334,3.000,2.000,5.000,True
3335,5.000,4.000,2.000,False
3336,3.000,5.000,5.000,True
3337,5.000,2.000,3.000,True
3338,2.000,5.000,1.000,True
3339,4.000,3.000,5.000,True
3340,3.000,1.000,3.000,True
3341,1.000,5.000,2.000,True
3342,5.000,3.000,2.000,True
3343,2.000,2.000,4.000,True
3344,4.000,2.000,4.000,False
3345,5.000,4.000,3.000,True
3346,2.000,4.000,5.000,False
3347,5.000,3.000,3.000,True
3348,3.000,5.000,1.000,True
3349,1.000,3.000,5.000,False
3350,5.000,1.000,5.000,True
3351,3.000,5.000,2.000,True
3352,2.000,5.000,1.000,True
3353,2.000,2.000,5.000,True
3354,4.000,1.000,2.000,False
3355,4.000,5.000,3.000,True
3356,3.000,2.000,5.000,True
3357,5.000,3.000,3.000,True
3358,3.000,5.000,4.000,False
3359,1.000,3.000,5.000,True
3360,5.000,4.000,2.000,True
3361,5.000,5.000,5.000,True
3362,2.000,2.000,1.000,True
3363,1.000,5.000,3.000,False
3364,5.000,1.000,5.000,True
3365,2.000,3.000,3.000,True
3366,3.000,5.000,5.000,True
3367,5.000,3.000,2.000,True
3368,3.000,5.000,4.000,False
3369,4.000,2.000,3.000,True
3370,5.000,4.000,1.000,True
3371,2.000,3.000,5.000,True
3372,5.000,1.000,2.000,True
3373,1.000,5.000,4.000,True
3374,3.000,2.000,5.000,True
3375,5.000,4.000,2.000,False
3376,3.000,5.000,5.000,True
3377,5.000,2.000,3.000,True
3378,2.000,5.000,1.000,True
3379,4.000,3.000,5.000,True
3380,3.000,1.000,3.000,True
3381,1.000,5.000,2.000,True
3382,5.000,3.000,2.000,True
3383,2.000,2.000,4.000,True
3384,4.000,2.000,4.000,False
3385,5.000,4.000,3.000,True
3386,2.000,4.000,5.000,False
3387,5.000,3.000,3.000,True
3388,3.000,5.000,1.000,True
3389,1.000,3.000,5.000,False
3390,5.000,1.000,5.000,True
3391,3.000,5.000,2.000,True
3392,2.000,5.000,1.000,True
3393,2.000,2.000,5.000,True
3394,4.000,1.000,2.000,False
3395,4.000,5.000,3.000,True
3396,3.000,2.000,5.000,True
3397,5.000,3.000,3.000,True
3398,3.000,5.000,4.000,False
3399,1.000,3.000,5.000,True
3400,5.000,4.000,2.000,True
3401,5.000,5.000,5.000,True
3402,2.000,2.000,1.000,True
3403,1.000,5.000,3.000,False
3404,5.000,1.000,5.000,True
3405,2.000,3.000,3.000,True
3406,3.000,5.000,5.000,True
3407,3.000,3.000,2.000,True
3408,5.000,5.000,4.000,False
3409,3.000,2.000,3.000,True
3410,4.000,4.000,1.000,True
3411,5.000,3.000,5.000,True
3412,2.000,1.000,2.000,True
3413,5.000,5.000,4.000,True
3414,1.000,2.000,5.000,True
3415,3.000,4.000,2.000,False
3416,5.000,5.000,5.000,True
3417,3.000,2.000,3.000,True
3418,5.000,5.000,1.000,True
3419,2.000,3.000,5.000,True
3420,4.000,1.000,3.000,True
3421,3.000,5.000,2.000,True
3422,1.000,3.000,2.000,True
3423,5.000,2.000,4.000,True
3424,2.000,2.000,4.000,False
3425,4.000,4.000,3.000,True
3426,5.000,4.000,5.000,False
3427,2.000,3.000,3.000,True
3428,5.000,5.000,1.000,True
3429,3.000,3.000,5.000,False
3430,1.000,1.000,5.000,True
3431,5.000,5.000,2.000,True
3432,3.000,5.000,1.000,True
3433,2.000,2.000,5.000,True
3434,2.000,1.000,2.000,False
3435,4.000,5.000,3.000,True
3436,4.000,2.000,3.000,True
3437,3.000,3.000,3.000,True
3438,5.000,3.000,3.000,False
3439,3.000,3.000,3.000,True
3440,1.000,3.000,3.000,True
3441,5.000,3.000,4.000,True
3442,3.000,4.000,3.000,True
3443,4.000,5.000,2.000,False
3444,5.000,3.000,4.000,True
3445,2.000,5.000,1.000,True
3446,5.000,2.000,5.000,True
3447,1.000,4.000,3.000,True
3448,3.000,3.000,2.000,False
3449,5.000,1.000,3.000,True
3450,3.000,5.000,3.000,True
3451,5.000,3.000,4.000,True
3452,2.000,2.000,5.000,True
3453,4.000,5.000,3.000,True
3454,3.000,4.000,2.000,True
3455,1.000,5.000,1.000,False
3456,5.000,4.000,5.000,True
3457,2.000,2.000,4.000,True
3458,4.000,5.000,4.000,True
3459,5.000,1.000,5.000,True
3460,2.000,4.000,4.000,True
3461,5.000,5.000,1.000,True
3462,3.000,3.000,3.000,True
3463,1.000,5.000,5.000,True
3464,5.000,4.000,4.000,False
3465,3.000,3.000,2.000,True
3466,2.000,3.000,4.000,False
3467,2.000,2.000,3.000,True
3468,4.000,5.000,4.000,True
3469,4.000,1.000,2.000,False
3470,3.000,4.000,5.000,True
3471,5.000,5.000,4.000,True
3472,3.000,3.000,4.000,True
3473,1.000,2.000,5.000,True
3474,5.000,5.000,1.000,False
3475,5.000,1.000,2.000,True
3476,2.000,3.000,3.000,True
3477,1.000,5.000,4.000,True
3478,5.000,4.000,3.000,False
3479,2.000,2.000,4.000,True
3480,3.000,3.000,2.000,True
3481,5.000,5.000,5.000,True
3482,3.000,3.000,3.000,True
3483,4.000,4.000,4.000,False
3484,5.000,5.000,5.000,True
3485,2.000,2.000,2.000,True
3486,5.000,5.000,5.000,True
3487,1.000,1.000,1.000,True
3488,3.000,3.000,3.000,False
3489,5.000,5.000,5.000,True
3490,3.000,3.000,3.000,True
3491,5.000,5.000,5.000,True
3492,2.000,2.000,2.000,True
3493,4.000,4.000,4.000,True
3494,3.000,3.000,3.000,True
3495,1.000,1.000,1.000,False
3496,5.000,5.000,5.000,True
3497,2.000,2.000,2.000,True
3498,4.000,4.000,4.000,True
3499,5.000,5.000,5.000,True
3500,2.000,2.000,2.000,True
3501,5.000,5.000,5.000,True
3502,3.000,3.000,3.000,True
3503,1.000,1.000,1.000,True
3504,5.000,5.000,5.000,False
3505,3.000,3.000,3.000,True
3506,2.000,2.000,2.000,False
3507,2.000,2.000,2.000,True
3508,4.000,4.000,4.000,True
3509,4.000,4.000,4.000,False
3510,3.000,3.000,3.000,True
3511,5.000,5.000,5.000,True
3512,3.000,3.000,3.000,True
3513,1.000,1.000,1.000,True
3514,5.000,5.000,5.000,False
3515,5.000,5.000,5.000,True
3516,2.000,2.000,2.000,True
3517,1.000,1.000,1.000,True
3518,5.000,5.000,5.000,False
3519,2.000,2.000,2.000,True
3520,3.000,3.000,3.000,True
3521,5.000,5.000,5.000,True
3522,3.000,3.000,3.000,True
3523,4.000,4.000,4.000,False
3524,5.000,5.000,5.000,True
3525,2.000,2.000,2.000,True
3526,5.000,5.000,5.000,True
3527,1.000,1.000,1.000,True
3528,3.000,3.000,3.000,False
3529,5.000,5.000,5.000,True
3530,3.000,3.000,3.000,True
3531,5.000,5.000,5.000,True
3532,2.000,2.000,2.000,True
3533,4.000,4.000,4.000,True
3534,3.000,3.000,3.000,True
3535,1.000,1.000,1.000,False
3536,5.000,5.000,5.000,True
3537,2.000,2.000,2.000,True
3538,4.000,4.000,4.000,True
3539,5.000,5.000,5.000,True
3540,2.000,2.000,2.000,True
3541,5.000,5.000,5.000,True
3542,3.000,3.000,3.000,True
3543,1.000,1.000,1.000,True
3544,5.000,5.000,5.000,True
3545,3.000,3.000,3.000,True
3546,2.000,2.000,2.000,True
3547,2.000,2.000,2.000,True
3548,4.000,4.000,4.000,True
3549,4.000,4.000,4.000,True
3550,3.000,3.000,3.000,True
3551,5.000,5.000,5.000,True
3552,3.000,3.000,3.000,True
3553,1.000,1.000,1.000,True
3554,5.000,5.000,5.000,True
3555,5.000,5.000,5.000,True
3556,2.000,2.000,2.000,True
3557,1.000,1.000,1.000,True
3558,5.000,5.000,5.000,True
3559,2.000,2.000,2.000,True
3560,3.000,3.000,3.000,True
3561,5.000,5.000,5.000,True
3562,3.000,3.000,3.000,True
3563,4.000,4.000,4.000,True
3564,5.000,5.000,5.000,True
3565,2.000,2.000,2.000,True
3566,5.000,5.000,5.000,True
3567,1.000,1.000,1.000,True
3568,3.000,3.000,3.000,True
3569,5.000,5.000,5.000,True
3570,3.000,3.000,3.000,True
3571,5.000,5.000,5.000,True
3572,2.000,2.000,2.000,False
3573,4.000,4.000,4.000,True
3574,3.000,3.000,3.000,False
3575,1.000,1.000,1.000,True
3576,5.000,5.000,5.000,True
3577,2.000,2.000,2.000,False
3578,4.000,4.000,4.000,True
3579,5.000,5.000,5.000,True
3580,2.000,2.000,2.000,True
3581,5.000,5.000,5.000,True
3582,3.000,3.000,3.000,False
3583,1.000,1.000,1.000,True
3584,5.000,5.000,5.000,True
3585,3.000,3.000,3.000,True
3586,2.000,2.000,2.000,False
3587,2.000,2.000,2.000,True
3588,4.000,4.000,4.000,True
3589,4.000,4.000,4.000,True
3590,3.000,3.000,3.000,True
3591,5.000,5.000,5.000,False
3592,3.000,3.000,3.000,True
3593,1.000,1.000,1.000,True
3594,5.000,5.000,5.000,True
3595,5.000,5.000,5.000,True
3596,2.000,2.000,2.000,False
3597,1.000,1.000,1.000,True
3598,5.000,5.000,5.000,True
3599,2.000,2.000,2.000,True
3600,3.000,3.000,3.000,True
3601,5.000,5.000,5.000,True
3602,3.000,3.000,3.000,True
3603,4.000,4.000,4.000,False
3604,5.000,5.000,5.000,True
3605,2.000,2.000,2.000,True
3606,5.000,5.000,5.000,True
3607,1.000,1.000,1.000,True
3608,3.000,3.000,3.000,True
3609,5.000,5.000,5.000,True
3610,3.000,3.000,3.000,True
3611,5.000,5.000,5.000,True
3612,2.000,2.000,2.000,False
3613,4.000,4.000,4.000,True
3614,3.000,3.000,3.000,False
3615,1.000,1.000,1.000,True
3616,5.000,5.000,5.000,True
3617,2.000,2.000,2.000,False
3618,4.000,4.000,4.000,True
3619,5.000,5.000,5.000,True
3620,2.000,2.000,2.000,True
3621,5.000,5.000,5.000,True
3622,3.000,3.000,3.000,False
3623,1.000,1.000,1.000,True
3624,5.000,5.000,5.000,True
3625,3.000,3.000,3.000,True
3626,2.000,2.000,2.000,False
3627,2.000,2.000,2.000,True
3628,4.000,4.000,4.000,True
3629,4.000,4.000,4.000,True
3630,3.000,3.000,3.000,True
3631,5.000,5.000,5.000,False
3632,3.000,3.000,3.000,True
3633,1.000,1.000,1.000,True
3634,5.000,5.000,5.000,True
3635,5.000,5.000,5.000,True
3636,2.000,2.000,2.000,False
3637,1.000,1.000,1.000,True
3638,5.000,5.000,5.000,True
3639,2.000,2.000,2.000,True
3640,3.000,3.000,3.000,True
3641,5.000,5.000,5.000,True
3642,3.000,3.000,3.000,True
3643,4.000,4.000,4.000,False
3644,5.000,5.000,5.000,True
3645,2.000,2.000,2.000,True
3646,5.000,5.000,5.000,True
3647,1.000,1.000,1.000,True
3648,3.000,3.000,3.000,True
3649,5.000,5.000,5.000,True
3650,3.000,3.000,3.000,True
3651,5.000,5.000,5.000,True
3652,2.000,2.000,2.000,False
3653,4.000,4.000,4.000,True
3654,3.000,3.000,3.000,False
3655,1.000,1.000,1.000,True
3656,5.000,5.000,5.000,True
3657,2.000,2.000,2.000,False
3658,4.000,4.000,4.000,True
3659,5.000,5.000,5.000,True
3660,2.000,2.000,2.000,True
3661,5.000,5.000,5.000,True
3662,3.000,3.000,3.000,False
3663,1.000,1.000,1.000,True
3664,5.000,5.000,5.000,True
3665,3.000,3.000,3.000,True
3666,2.000,2.000,2.000,False
3667,2.000,2.000,2.000,True
3668,4.000,4.000,4.000,True
3669,4.000,4.000,4.000,True
3670,3.000,3.000,3.000,True
3671,5.000,5.000,5.000,False
3672,3.000,3.000,3.000,True
3673,1.000,1.000,1.000,True
3674,5.000,5.000,5.000,True
3675,5.000,5.000,5.000,True
3676,2.000,2.000,2.000,False
3677,1.000,1.000,1.000,True
3678,5.000,5.000,5.000,True
3679,2.000,2.000,2.000,True
3680,3.000,3.000,3.000,True
3681,5.000,5.000,5.000,True
3682,3.000,3.000,3.000,True
3683,4.000,4.000,4.000,False
3684,5.000,5.000,5.000,True
3685,2.000,2.000,2.000,True
3686,5.000,5.000,5.000,True
3687,1.000,1.000,1.000,True
3688,3.000,3.000,3.000,True
3689,5.000,5.000,5.000,True
3690,3.000,3.000,3.000,True
3691,5.000,5.000,5.000,True
3692,2.000,2.000,2.000,False
3693,4.000,4.000,4.000,True
3694,3.000,3.000,3.000,False
3695,1.000,1.000,1.000,True
3696,5.000,5.000,5.000,True
3697,2.000,2.000,2.000,False
3698,4.000,4.000,4.000,True
3699,5.000,5.000,5.000,True
3700,2.000,2.000,2.000,True
3701,5.000,5.000,5.000,True
3702,3.000,3.000,3.000,False
3703,1.000,1.000,1.000,True
3704,5.000,5.000,5.000,True
3705,3.000,3.000,3.000,True
3706,2.000,2.000,2.000,False
3707,2.000,2.000,2.000,True
3708,4.000,4.000,4.000,True
3709,4.000,4.000,4.000,True
3710,3.000,3.000,3.000,True
3711,5.000,5.000,5.000,False
3712,3.000,3.000,3.000,True
3713,1.000,1.000,1.000,True
3714,5.000,5.000,5.000,True
3715,5.000,5.000,5.000,True
3716,2.000,2.000,2.000,False
3717,1.000,1.000,1.000,True
3718,5.000,5.000,5.000,True
3719,2.000,2.000,2.000,True
3720,3.000,3.000,3.000,True
3721,5.000,5.000,5.000,True
3722,3.000,3.000,3.000,True
3723,4.000,4.000,4.000,False
3724,5.000,5.000,5.000,True
3725,2.000,2.000,2.000,True
3726,5.000,5.000,5.000,True
3727,1.000,1.000,1.000,True
3728,3.000,3.000,3.000,True
3729,5.000,5.000,5.000,True
3730,3.000,3.000,3.000,True
3731,5.000,5.000,5.000,True
3732,2.000,2.000,2.000,False
3733,4.000,4.000,4.000,True
3734,3.000,3.000,3.000,False
3735,1.000,1.000,1.000,True
3736,5.000,5.000,5.000,True
3737,2.000,2.000,2.000,False
3738,4.000,4.000,4.000,True
3739,5.000,5.000,5.000,True
3740,2.000,2.000,2.000,True
3741,5.000,5.000,5.000,True
3742,3.000,3.000,3.000,False
3743,1.000,1.000,1.000,True
3744,5.000,5.000,5.000,True
3745,3.000,3.000,3.000,True
3746,2.000,2.000,2.000,False
3747,2.000,2.000,2.000,True
3748,4.000,4.000,4.000,True
3749,4.000,4.000,4.000,True
3750,3.000,3.000,3.000,True
3751,5.000,5.000,5.000,False
3752,3.000,3.000,3.000,True
3753,1.000,1.000,1.000,True
3754,5.000,5.000,5.000,True
3755,5.000,5.000,5.000,True
3756,2.000,2.000,2.000,False
3757,1.000,1.000,1.000,True
3758,5.000,5.000,5.000,True
3759,2.000,2.000,2.000,True
3760,3.000,3.000,3.000,True
3761,3.000,5.000,5.000,True
3762,3.000,3.000,3.000,True
3763,3.000,4.000,4.000,False
3764,3.000,5.000,5.000,True
3765,3.000,2.000,2.000,True
3766,3.000,5.000,5.000,True
3767,3.000,1.000,1.000,True
3768,3.000,3.000,3.000,True
3769,3.000,5.000,5.000,True
3770,3.000,3.000,3.000,True
3771,3.000,5.000,5.000,True
3772,3.000,2.000,2.000,False
3773,3.000,4.000,4.000,True
3774,3.000,3.000,3.000,False
3775,3.000,1.000,1.000,True
3776,3.000,5.000,5.000,True
3777,3.000,2.000,2.000,False
3778,3.000,4.000,4.000,True
3779,3.000,5.000,5.000,True
3780,3.000,2.000,2.000,True
3781,3.000,5.000,5.000,True
3782,3.000,3.000,3.000,False
